RegionID,SizeRank,RegionName,RegionType,StateName,1/31/2000,2/29/2000,3/31/2000,4/30/2000,5/31/2000,6/30/2000,7/31/2000,8/31/2000,9/30/2000,10/31/2000,11/30/2000,12/31/2000,1/31/2001,2/28/2001,3/31/2001,4/30/2001,5/31/2001,6/30/2001,7/31/2001,8/31/2001,9/30/2001,10/31/2001,11/30/2001,12/31/2001,1/31/2002,2/28/2002,3/31/2002,4/30/2002,5/31/2002,6/30/2002,7/31/2002,8/31/2002,9/30/2002,10/31/2002,11/30/2002,12/31/2002,1/31/2003,2/28/2003,3/31/2003,4/30/2003,5/31/2003,6/30/2003,7/31/2003,8/31/2003,9/30/2003,10/31/2003,11/30/2003,12/31/2003,1/31/2004,2/29/2004,3/31/2004,4/30/2004,5/31/2004,6/30/2004,7/31/2004,8/31/2004,9/30/2004,10/31/2004,11/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021
394579,154,"Evansville, IN",Msa,IN,99690,99729,99886,100348,100975,101621,101984,101956,102058,102221,102951,103530,104101,104548,104770,105129,105396,105601,106040,106462,107148,107511,107580,107590,107489,107738,108063,108501,108719,108715,108600,108344,108264,108235,108514,108711,108867,108952,109010,109112,109311,109450,109543,109505,109579,109790,110008,110311,110485,110758,110977,111171,111389,111575,111767,112042,112293,112782,113064,113414,113703,114190,114785,115342,115884,116297,116464,116394,116416,116515,116737,116787,116714,116650,116619,116827,117033,117070,116896,116777,116893,117286,117590,118015,118207,118439,118574,118946,119153,119277,119045,118947,118879,118947,118965,119000,119056,119159,119251,119076,118699,118256,117886,117484,116881,116510,116145,115648,114497,113090,112000,111515,111624,111636,111523,111204,111216,111390,111548,111575,111615,112258,112880,113595,113693,113846,114282,114227,114164,113441,113181,112822,112530,112208,111879,111843,111920,112160,112314,112522,112566,112587,112463,112273,112163,112055,112045,112000,111978,112052,111949,112011,111939,111972,112072,112154,112321,112275,112421,112627,112733,112842,113190,113589,113823,113847,113946,114193,114179,114211,114249,114584,115078,115483,115820,116164,116538,116946,117252,117575,117981,118352,118649,118779,118909,119107,119281,119465,119556,119651,119754,120062,120464,121130,121715,122487,123140,123807,124159,124570,124934,125203,125320,125583,126165,126713,127339,127972,128482,128854,129107,129555,129997,130610,131254,132023,132738,133274,133650,134049,134672,135266,135935,136499,137247,137489,137754,137850,138542,139133,139820,140235,140649,141090,141517,142240,142815,143490,143914,144538,145140,145908,146229,146854,147385,148244,148958,149811,151133,153031,155250,157508,159554,161279,162997,164485,166636,168849,171227,172922,174713
394747,155,"Kingsport, TN",Msa,TN,86077,86302,86425,86582,86476,86333,86258,86366,86604,86823,87217,87568,88129,88391,88696,88871,89129,89230,89346,89602,89882,90218,90445,90616,90541,90531,90556,90740,90795,90828,90706,90664,90726,90943,91046,91155,91175,91282,91242,91427,91615,91996,92367,92869,93435,93637,93711,93606,93795,94037,94488,94955,95290,95561,95820,96038,96060,96143,96282,96530,96640,97072,97550,98228,98643,99325,100177,101244,102268,103226,104198,105115,105879,106511,107141,107830,108579,109265,109667,110159,110409,111028,111361,111769,111891,112247,112790,113330,113641,113940,114191,114503,114412,114390,114260,114524,114780,115120,115106,114989,114932,114906,114850,114492,114167,113796,113523,113226,112766,112505,112170,111771,110344,109007,108172,108295,108556,108768,108903,108921,108767,108449,108393,108465,108777,108841,108658,108230,107847,107452,107137,106656,106299,105989,105732,105526,105348,105413,105432,105614,105804,105873,105785,105590,105390,105190,104948,104765,104746,104730,105007,105305,105644,105776,105928,106067,106135,106155,106167,106484,106754,106893,106950,106879,106910,107024,107200,107511,107828,108182,108496,108708,109036,109473,109755,109969,109924,109941,109855,109915,110176,110467,110845,110964,110931,110700,110703,110861,110961,110883,110941,111166,111491,111822,112283,112949,113519,113941,114164,114446,114861,115445,115994,116607,116868,117057,117027,117205,117562,118200,118717,119049,119117,119322,119744,120377,121408,122560,123594,124089,124532,124855,125346,125600,126081,126562,127241,127633,127949,128120,128580,129342,130076,130722,130882,131216,131481,132063,132396,132762,133164,133890,134614,134995,135419,135931,136787,137610,138638,139568,141378,142948,144597,145400,146319,147351,148732,150695,152939,155188,157987
395028,156,"Roanoke, VA",Msa,VA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163088,163917,163249,161665,159297,157938,158262,158985,159756,159921,160159,160504,161232,162046,163092,164012,164958,165719,166317,166749,166926,167492,167979,168632,168898,169085,169344,169789,170355,170798,170672,170442,169952,170307,170428,170508,170098,169921,169988,169972,169803,169355,169814,170355,169303,166614,163694,163836,163221,162558,162250,163473,163026,160739,158326,157657,157019,156511,155969,155235,154598,154023,153717,153481,153570,153824,153983,154027,153908,153764,153457,153080,152722,152349,151860,151347,151022,150962,150882,150728,150720,150765,150771,150411,150264,150177,150177,150038,150176,150513,150684,150676,150750,151092,151396,151465,151559,151718,151960,152155,152500,152969,153280,153426,153644,154011,154328,154285,154282,154394,154771,155032,155431,155903,156424,156857,157334,157901,158404,158652,158913,159167,159435,159573,159834,160316,160783,161286,161828,162347,162619,162558,162657,162834,162902,162936,163104,163692,164201,164588,164950,165396,165815,165873,165960,166090,166452,166799,167293,168096,168848,169342,169700,170098,170497,170926,171345,171965,172447,172899,173310,173800,174336,174739,175140,175316,175551,175841,176213,176991,177893,178975,180142,181105,182142,182727,183389,184092,184886,185734,185968,186216,186358,186988,187652,188554,189601,190573,191637,192738,194486,196202,198510,200012,201365,202961,205219,207897,210127,212479,215184,217950,221415
394646,157,"Green Bay, WI",Msa,WI,,,,,,,,,,,,,,,,,,,,,,124246,124360,124481,124772,125232,125799,126218,126258,126571,126610,127108,127346,129318,130177,130579,129357,129198,130303,131411,132610,132935,133561,133921,134316,134752,135153,135633,136273,137002,137718,138681,139532,140239,140497,141053,141810,142742,143220,143908,144354,145140,145218,145517,145867,146560,147134,147642,148150,148609,148951,149167,149314,149549,149807,150147,150353,150426,150478,150584,150775,150930,150979,150973,150918,150976,150791,150678,150543,150625,150638,150559,150255,149826,149341,149251,149235,150947,151959,153514,153171,154752,156442,158720,160742,161906,161789,159945,158647,157003,155991,154571,154320,154640,155222,155730,155443,154936,154303,154989,153957,152655,150752,150816,151032,151187,151026,150707,149358,147502,145150,143544,142850,142616,141954,140785,140556,139662,139161,138195,138114,137174,136365,135702,135492,135717,135627,135183,134414,133742,133394,133182,134023,134904,136006,134890,133739,130977,129848,128935,130877,131987,134158,134184,134405,134107,134389,135158,135908,137287,138402,139208,139223,139413,139426,139760,140149,140652,140816,140912,141244,141996,143086,143674,144382,144362,144438,143862,143513,143869,144808,146052,146521,146370,146389,147544,149192,150953,151669,152279,152859,153445,153767,153800,154377,155899,157348,158801,159659,160573,161356,162556,163386,164224,164999,165752,166119,166780,167991,169855,170979,172438,173034,173400,173250,174073,174926,175935,176647,177512,178631,179431,180083,180970,181733,182518,182570,182906,183254,184270,185399,186795,188032,189432,190201,191348,192300,194490,196302,198324,200655,203235,205845,207988,211566,215064,218907,221203,223102,224958,227114
394796,158,"Lincoln, NE",Msa,NE,119498,119804,120104,120658,121196,121770,122445,123023,123496,123815,124171,124574,125089,125604,126180,126643,127151,127469,127761,128084,128540,129043,129480,129845,130256,130589,130897,131047,131336,131670,132102,132478,132859,133463,134089,134797,135414,135979,136524,136929,137398,137868,138450,139183,139846,140440,140840,141201,141571,141914,142233,142497,142787,143165,143606,143969,144361,144706,145113,145515,145970,146416,146880,147285,147694,148073,148557,149061,149506,149860,150211,150556,150945,151327,151626,151794,151987,152176,152340,152366,152427,152548,152743,152821,152921,152963,152977,152936,152861,152867,152792,152664,152551,152389,152160,151802,151365,150756,150011,149553,149315,149380,149478,149727,149714,149293,148781,148347,147942,147441,146979,146804,146914,147044,146959,146706,146655,146885,147265,147687,148168,148783,149383,150071,150277,150262,149552,149005,148259,147747,147354,147154,146779,146499,146246,146164,145870,145465,145252,145151,144979,144863,144562,144467,144122,143461,142835,142423,142509,143047,143665,144365,145676,146380,148483,149922,153137,155790,157453,156884,155567,155088,155407,155158,154317,154026,153525,153838,152749,152133,151478,153000,154330,155609,155691,155645,155238,155171,155802,156454,157454,158855,160896,162074,162992,163364,163982,164946,165702,166377,166377,166424,166276,166316,166311,167249,168338,169461,170305,170800,171773,172865,174232,175264,176409,177412,179048,179931,180904,181432,182530,183528,184486,185367,186168,187178,188131,188968,189358,190313,191598,193147,194284,195355,196662,197445,197880,197799,198169,198925,200102,201491,202526,203257,203297,203188,203090,203484,204274,204798,205297,205417,206332,206948,208216,209091,210642,212718,215259,218214,220611,222860,225093,227650,230326,233411,237134,240960,244283,246923,249323
394602,159,"Fort Collins, CO",Msa,CO,196690,196409,197265,198551,200568,202197,203679,205399,207199,209376,211326,213306,215250,217100,219010,220813,222830,224916,227338,229768,231537,233429,234603,235889,235942,237015,237924,239375,240361,241493,242582,243596,244546,245304,245340,245195,244374,243633,243477,244540,246049,247248,247941,248491,248941,248818,248474,248040,248316,249063,250479,251660,253069,254005,254617,254658,254422,254333,254944,255121,255028,254647,254886,256025,256387,256974,256843,257282,257407,257891,258306,259059,260636,260884,260070,258867,258975,259436,259509,259631,259969,259875,259256,258875,258402,258933,258897,259337,259374,259928,260553,261208,262040,262924,262480,261756,259801,257732,255597,253883,252905,251639,250466,249618,248835,247710,246904,246580,247219,247760,247850,247235,246618,245185,244223,243206,243238,243624,244877,245698,246468,246268,246445,247004,246969,246709,245305,244548,244206,243835,242698,241135,240946,242243,243117,242872,241768,241579,241213,240964,240332,240793,241607,242517,242671,242923,244219,245473,246625,246589,247001,247666,248822,249782,250340,251962,254026,256007,257253,258108,259405,260280,261738,262807,263983,265219,267089,269018,270721,272313,274193,276097,277168,278515,279971,281848,283726,285563,288158,289900,291417,293365,296637,300281,304849,308483,312533,314726,317321,319469,321682,324085,326965,330866,334543,338141,340273,343193,345500,348565,351019,353184,355728,357879,361674,364790,368167,370756,373431,375833,377079,378235,378733,379840,380992,383514,386240,389328,390803,392040,392704,394414,395688,397004,398119,400610,403023,405753,407139,409450,411043,411259,410597,409222,409557,409650,410848,410764,412003,413737,416412,417473,418783,421246,423280,424405,424683,425644,427440,430926,434490,438616,442992,448245,453652,458712,466203,476921,488000,499226,507628
395179,160,"Utica, NY",Msa,NY,70873,71222,71484,72079,72541,73150,73597,73942,74002,74132,74343,74790,75209,75575,75662,75575,75545,75693,76088,76487,76990,77476,77909,78224,78432,78549,78586,78800,79358,79936,80349,80694,81034,81480,81938,82476,82964,83452,83923,84301,84598,84958,85352,85802,86385,87192,87856,88438,88877,89688,90477,91480,91889,92262,92567,93445,94383,95322,96231,97056,97805,98390,98886,99168,99398,99778,100381,100775,101297,101965,102935,103667,104233,104718,105316,105805,106353,106783,107255,107990,108841,109055,109102,108917,109447,109699,109991,110441,111271,112252,112931,113376,113710,113982,113936,113985,114265,114588,114678,114289,114223,114304,114527,114577,114500,114402,114093,113655,113058,112753,112809,113152,113099,112687,112219,111779,111327,110955,110669,110657,110469,110494,110530,110903,111586,112194,112648,112725,112959,112962,112803,112421,112141,111964,111411,110848,110253,109776,109232,108791,108398,108358,108035,107873,107716,107516,107416,107370,107769,108145,108508,108710,108807,108826,109098,109579,109828,109915,110218,110551,110591,110581,110767,111183,111351,111557,111621,111540,111044,110741,110683,111055,111386,111631,111645,111613,111488,111514,111728,112072,112132,111715,111517,111705,112189,112642,112810,113184,113256,113352,113236,113258,113548,113999,114312,114472,114595,115032,115674,116347,116833,116928,117184,117552,118239,118848,119447,120048,120493,120900,121026,121033,121304,121807,122611,123334,124181,125199,126034,126799,127667,128722,129847,130545,131152,131644,132079,132314,132825,133380,134327,134549,134774,134880,135519,136109,136647,137238,138046,139008,139703,140455,140751,140918,140496,140211,140205,140959,141799,142728,144163,146221,148549,151402,152995,156413,159827,163856,166366,168299,171678
394488,161,"Columbus, GA",Msa,GA,127186,127366,127664,128077,128478,128617,128872,129094,129364,129524,129900,130539,131367,131826,132225,132395,132814,133200,133734,134311,134810,135375,135732,136076,136151,136422,136754,137210,137498,137645,137697,137544,137483,137617,137926,138059,138009,138065,138137,138238,138464,138770,139452,140034,140957,141809,142757,143628,144393,145055,145771,146290,146905,147415,148178,148862,149527,150167,150820,151408,149338,142462,131984,124225,121309,121954,122399,122933,123469,123994,124336,124635,125012,125498,126083,126235,126250,126439,127113,127846,128554,129182,129899,130410,131034,131956,133010,133996,134384,134726,134704,135119,135386,135787,135825,135510,135217,134900,135374,135836,136229,135991,135527,135146,134806,134720,134450,134095,133712,133547,133494,133119,132478,131737,131242,130769,130170,129369,128542,127793,127039,126363,125939,125835,125705,125276,124727,124172,123420,122815,121840,121292,121012,121260,121259,120718,119571,118918,118319,118263,117670,116906,116060,115499,114826,114117,113105,112406,111909,111692,111657,111668,111384,110978,110554,110445,110485,110510,110479,110388,110296,110314,110428,110443,110393,110185,110125,110185,110405,110661,110688,110683,110610,110463,110289,110136,110272,110463,110787,111026,111032,110854,110682,110853,111213,111616,111719,111570,111405,111272,111393,111521,111804,111977,112138,112123,112080,111989,112019,112098,112313,112361,112527,112572,112751,112832,112981,113167,113273,113354,113278,113397,113760,114383,114912,115245,115502,115851,116275,116763,117373,117934,118802,119510,120275,120582,120859,121068,121321,121654,122172,122797,122913,123157,123414,123898,124216,124739,125365,125953,126290,126798,127391,127927,128612,129200,129862,130150,130788,131688,133034,134327,135642,137008,138447,140142,142068,143928,145521,146944,149065
394405,162,"Boulder, CO",Msa,CO,242225,243517,245037,248090,251137,254534,258832,264201,269022,273436,276435,279211,281568,284393,287588,290918,294924,298806,302267,305060,307666,309652,311652,313080,313990,313707,314346,315404,317432,318172,318046,316923,316725,316849,317221,315632,315808,314815,314743,314013,313858,314071,313399,313893,313626,313495,312006,311621,311512,312864,313936,314783,316154,318069,319048,319602,319539,320361,320577,319732,319736,319065,320506,322381,325128,327792,328344,328884,329136,330820,332123,331912,331337,332026,332913,335286,336935,338385,337584,337165,337486,336766,335343,334359,334807,335724,336608,338201,338077,338461,337841,339055,339182,339797,338831,338994,338051,338628,338511,339103,338158,337033,337038,337438,336547,336205,336030,337525,337488,337670,337296,336165,335325,333862,334328,333837,334119,332721,333210,334533,337650,338170,338536,337556,336775,334426,332774,331740,330910,330029,329579,330659,331291,332069,331300,330665,329991,330182,329799,328490,327679,325859,325845,325489,326327,328203,330414,332499,332965,332739,333531,334266,335324,337162,338936,341034,342970,344961,346636,346664,348379,350773,355209,358495,362505,366605,370218,371577,371954,372751,376012,379708,382678,384370,385595,387216,388275,390393,393535,398137,402958,407147,411150,413650,418006,422549,428135,433357,438841,443902,449428,457131,465003,469252,472218,474987,479729,483454,487097,490368,493094,496016,499293,500988,502951,506810,512638,518404,519614,519784,519170,520684,522528,524449,527058,530998,534819,538017,539425,541141,544038,547148,550324,552260,554598,557404,559268,560348,561291,563428,565921,568321,569949,570385,569961,570036,570109,568985,569003,571042,574276,575410,576321,576746,577242,577141,577890,580556,584540,590773,596887,602508,608221,617485,627887,640960,657077,675847,691157,700674,708602
394808,163,"Lubbock, TX",Msa,TX,83699,83818,83957,84310,84679,84976,85290,85573,85960,86358,86944,87741,88485,88970,89197,89438,89710,89956,90191,90484,90769,91064,91217,91460,91538,91758,91796,91528,91363,91345,91843,92350,92816,93390,93676,94167,94430,95007,95369,95825,95828,95726,95518,95573,95660,95794,95925,96189,96380,96662,96896,97236,97539,97817,98038,98273,98540,98869,99133,99493,99755,100193,100550,101094,101606,102128,102620,103005,103393,103727,104182,104746,105279,105812,106271,106806,107851,109000,110116,110738,113312,115967,118342,118801,119158,119764,120181,120664,120833,120911,120783,120805,120835,120820,121022,121146,121329,121934,122157,122403,122098,122164,122000,122531,123516,124727,125398,125867,126421,126676,127242,127665,128304,128695,129325,129554,129416,129040,129033,129208,128946,128787,129076,130069,131047,131448,131424,130617,130242,129157,128652,128229,128724,129218,129074,128994,128764,128766,128602,128529,128482,128082,127659,126894,126940,126951,127615,127952,128327,128329,127900,127416,126247,125991,126255,127382,127947,127967,128597,128133,128047,127759,129017,129029,128832,128578,129865,130988,131887,131397,129759,129517,130481,132568,133006,132348,131682,130769,131801,132229,132499,131676,130706,130162,129177,128868,128288,128104,127767,127835,127515,127362,127085,127035,127304,128121,129742,131345,133477,135697,137912,139347,139783,140481,141406,142749,143504,144012,144810,145517,146123,147115,147613,148371,148297,149005,149379,150069,151414,152671,152991,152429,151820,152418,152999,154056,154785,155353,155704,156181,156462,156978,157036,157181,157643,158173,158769,154744,150861,147217,147736,148450,149592,150679,151625,152198,152926,153976,155535,157512,158914,159959,160730,161942,163434,165459,167831,170386,172450,174850,177420
394572,164,"Erie, PA",Msa,PA,93129,93398,93668,94169,94473,94640,94764,94873,94734,94501,94270,94237,94315,94449,94609,94844,95236,95680,96042,96384,96892,97461,97835,98068,98235,98586,98924,99240,99356,99609,99840,100107,100428,100841,101241,101417,101556,101910,102321,102710,103037,103287,103537,103675,104192,104553,105057,105188,105615,106004,106462,107003,107486,108028,108414,108857,109294,109706,110117,110435,110778,111148,111451,111640,111954,112490,113029,113522,113928,114370,114739,115045,115480,115511,115412,115347,115692,116173,116483,116578,116778,116882,117081,117118,117210,117414,117568,117824,117926,118143,118171,118115,117909,117753,117566,117422,117397,117725,117841,117862,117644,117631,117917,118127,118212,117888,117511,117505,117398,117376,117096,117153,117232,117599,117860,118360,118733,119323,119867,120474,120852,121506,122322,123034,123263,123182,123050,122709,122198,121380,121025,120569,120613,120531,120823,120948,121054,121107,121340,121572,121554,121445,121192,121023,120752,120450,120327,120353,120571,120651,120733,120732,120871,120922,121183,121261,121293,121142,121485,121918,122347,122251,122147,122093,121999,121975,121802,121833,121717,121700,121821,122364,122751,122945,122763,122812,122871,122737,122275,121996,122109,122367,122610,122814,123347,123843,123793,123769,123598,123749,123563,123124,122958,122648,122645,122672,123467,124421,125417,125657,125988,126224,126561,126597,126531,126458,126566,126555,126513,126074,125856,125952,126449,126901,127118,127217,127452,127874,128371,128393,128384,128489,129011,129385,129653,129688,129925,130143,130325,130587,130817,131272,131620,131967,132181,132418,132661,133040,133440,133844,134269,134670,134924,135326,135591,136231,137041,138060,139925,141652,143860,145075,146718,148186,149854,151543,153094,155480,157890,160642,162496
